order_id,customer_id,order_date,status
1922,283,2025-09-10,cancelled
1923,283,2025-09-21,completed
1924,284,2025-04-14,completed
1925,284,2025-06-27,completed
1926,284,2025-10-30,completed
1927,284,2025-11-23,completed
1928,284,2025-12-10,completed
1929,284,2025-12-13,cancelled
1930,284,2025-12-24,completed
1931,285,2025-03-18,completed
1932,285,2025-07-13,completed
1933,286,2025-06-14,completed
1934,286,2025-06-19,completed
1935,286,2025-06-29,completed
1936,286,2025-07-07,completed
1937,286,2025-07-16,completed
1938,286,2025-10-30,completed
1939,287,2025-01-07,completed
1940,287,2025-01-11,completed
1941,287,2025-02-15,completed
1942,287,2025-04-17,completed
1943,287,2025-04-24,completed
1944,287,2025-06-10,completed
1945,287,2025-07-11,completed
1946,287,2025-08-05,completed
1947,287,2025-08-26,completed
1948,287,2025-09-16,completed
1949,287,2025-10-03,completed
1950,287,2025-10-27,completed
1951,287,2025-11-18,completed
1952,287,2025-12-03,completed
1953,288,2025-05-06,completed
1954,288,2025-06-19,completed
1955,288,2025-06-19,completed
1956,288,2025-09-12,completed
1957,288,2025-09-20,completed
1958,288,2025-09-28,completed
1959,288,2025-10-30,completed
1960,289,2025-02-21,completed
1961,289,2025-03-23,completed
1962,289,2025-04-21,completed
1963,289,2025-05-19,completed
1964,289,2025-05-20,completed
1965,289,2025-10-17,cancelled
1966,289,2025-10-30,completed
1967,289,2025-12-20,cancelled
1968,289,2025-12-27,completed
1969,290,2025-01-07,completed
1970,290,2025-01-31,completed
1971,291,2025-08-15,completed
1972,291,2025-09-04,completed
1973,291,2025-09-08,completed
1974,291,2025-09-18,completed
1975,291,2025-09-28,completed
1976,291,2025-10-03,completed
1977,291,2025-10-06,completed
1978,291,2025-10-16,completed
1979,291,2025-10-18,completed
1980,291,2025-10-19,completed
1981,291,2025-11-02,completed
1982,291,2025-11-14,completed
1983,291,2025-11-26,completed
1984,292,2025-09-23,completed
1985,293,2025-11-30,completed
1986,294,2025-07-17,completed
1987,294,2025-07-25,completed
1988,294,2025-07-26,completed
1989,294,2025-08-05,cancelled
1990,294,2025-09-15,completed
1991,294,2025-09-19,completed
1992,294,2025-09-29,completed
1993,294,2025-10-09,completed
1994,294,2025-10-22,completed
1995,294,2025-10-22,completed
1996,294,2025-10-31,completed
1997,294,2025-11-09,completed
1998,294,2025-11-14,cancelled
1999,294,2025-11-28,completed
2000,294,2025-11-30,completed
2001,294,2025-12-01,completed
2002,294,2025-12-02,completed
2003,294,2025-12-09,completed
2004,294,2025-12-10,completed
2005,294,2025-12-20,completed
2006,295,2025-07-22,cancelled
2007,295,2025-07-27,completed
2008,295,2025-08-16,completed
2009,295,2025-08-29,completed
2010,295,2025-09-14,completed
2011,295,2025-09-20,completed
2012,295,2025-10-07,completed
2013,295,2025-10-19,completed
2014,295,2025-10-28,completed
2015,295,2025-11-03,completed
2016,295,2025-11-05,completed
2017,295,2025-11-14,completed
2018,295,2025-11-23,completed
2019,295,2025-12-02,completed
2020,295,2025-12-13,completed
2021,296,2025-07-06,completed
2022,297,2025-01-14,completed
2023,297,2025-01-26,completed
2024,297,2025-03-08,completed
2025,297,2025-03-14,completed
2026,297,2025-05-10,completed
2027,297,2025-05-29,completed
2028,297,2025-06-07,completed
2029,297,2025-06-12,completed
2030,297,2025-06-15,completed
2031,298,2025-06-15,cancelled
2032,298,2025-08-25,completed
2033,298,2025-09-24,completed
2034,298,2025-10-02,cancelled
2035,299,2025-01-02,completed
2036,299,2025-01-09,completed
2037,299,2025-02-09,completed
2038,299,2025-02-16,completed
2039,299,2025-02-17,completed
2040,299,2025-02-26,completed
2041,299,2025-03-02,completed
2042,299,2025-03-04,completed
2043,299,2025-03-12,completed
2044,299,2025-03-21,completed
2045,299,2025-04-29,completed
2046,299,2025-04-30,completed
2047,299,2025-05-06,completed
2048,299,2025-05-07,completed
2049,299,2025-05-13,completed
2050,299,2025-05-22,completed
2051,299,2025-05-29,completed
2052,299,2025-06-08,completed
2053,299,2025-06-13,completed
2054,299,2025-06-14,completed
2055,299,2025-06-16,completed
2056,299,2025-06-18,completed
2057,299,2025-06-22,completed
2058,299,2025-07-26,completed
2059,299,2025-08-04,completed
2060,299,2025-08-06,completed
2061,299,2025-08-30,completed
2062,299,2025-09-09,completed
2063,299,2025-09-13,completed
2064,299,2025-09-16,completed
2065,299,2025-10-07,completed
2066,299,2025-10-09,completed
2067,300,2025-01-30,completed
2068,300,2025-02-12,completed
2069,300,2025-02-13,completed
2070,300,2025-02-19,completed
2071,300,2025-03-07,cancelled
2072,300,2025-04-17,completed
2073,300,2025-04-21,completed
2074,300,2025-04-22,completed
2075,300,2025-04-24,completed
2076,300,2025-04-25,completed
2077,300,2025-04-25,completed
2078,300,2025-05-02,completed
2079,300,2025-05-05,completed
2080,300,2025-05-12,completed
2081,300,2025-05-22,completed
2082,300,2025-05-28,completed
2083,300,2025-06-02,completed
2084,300,2025-06-08,completed
2085,300,2025-06-19,completed
2086,300,2025-06-29,completed
2087,300,2025-07-24,completed
2088,300,2025-08-05,completed
2089,300,2025-10-31,completed
