order_id,product_id,quantity,unit_price
1388,12,2,15
1388,22,2,35
1388,11,1,28
1389,10,1,22
1389,17,1,35
1389,22,1,35
1390,5,2,65
1390,11,1,28
1391,28,2,39
1391,15,1,60
1391,23,1,30
1391,10,2,22
1392,10,1,22
1392,22,2,35
1393,16,1,40
1393,14,1,55
1393,10,2,22
1393,17,1,35
1394,1,1,12
1394,12,1,15
1395,7,1,25
1395,14,1,55
1395,3,1,15
1395,22,1,35
1396,17,1,35
1397,28,1,39
1398,5,1,65
1398,2,3,20
1399,20,1,120
1400,10,3,22
1400,5,1,65
1400,1,1,12
1401,28,2,39
1402,6,2,18
1403,27,1,49
1403,21,1,75
1403,23,2,30
1403,10,1,22
1403,22,1,35
1404,4,1,35
1404,12,1,15
1405,23,1,30
1405,20,1,120
1405,10,2,22
1406,15,1,60
1407,8,1,20
1407,1,1,12
1408,12,2,15
1409,14,1,55
1409,21,2,75
1410,6,3,18
1410,11,1,28
1410,7,3,25
1411,28,2,39
1411,23,1,30
1411,27,1,49
1411,21,1,75
1412,3,1,15
1413,3,3,15
1414,3,1,15
1414,16,1,40
1415,20,2,120
1415,2,1,20
1415,27,2,49
1416,10,3,22
1417,2,2,20
1417,11,1,28
1417,7,2,25
1417,1,1,12
1418,27,2,49
1419,4,1,35
1419,19,2,45
1420,3,1,15
1420,23,1,30
1420,7,2,25
1421,23,1,30
1421,25,2,55
1421,27,1,49
1422,10,1,22
1422,6,1,18
1422,25,2,55
1422,7,1,25
1422,1,1,12
1423,28,1,39
1423,22,1,35
1424,10,3,22
1425,23,2,30
1425,24,2,89
1425,25,2,55
1426,17,1,35
1427,23,1,30
1427,12,2,15
1427,10,2,22
1427,26,2,95
1428,3,1,15
1429,21,1,75
1430,7,2,25
1430,3,1,15
1430,1,1,12
1431,27,1,49
1432,19,1,45
1433,25,2,55
1433,20,2,120
1434,16,1,40
1434,12,1,15
1435,1,2,12
1436,6,3,18
1436,16,1,40
1436,18,1,28
1437,25,1,55
1437,23,1,30
1437,22,1,35
1438,3,1,15
1438,7,3,25
1438,6,1,18
1439,11,1,28
1439,5,2,65
1439,1,2,12
1439,6,1,18
1439,4,3,35
1440,6,1,18
1441,6,2,18
1441,8,2,20
1441,11,1,28
1441,27,1,49
1441,12,1,15
1442,11,1,28
1442,1,1,12
1443,5,1,65
1443,7,1,25
1443,11,1,28
1444,16,2,40
1445,4,1,35
1445,12,1,15
1445,7,1,25
1446,3,1,15
1447,16,1,40
1447,7,1,25
1448,1,2,12
1448,9,1,30
1448,26,1,95
1449,18,3,28
1450,25,1,55
1450,19,1,45
1451,3,2,15
1452,25,1,55
1452,22,1,35
1452,21,1,75
1453,12,2,15
1453,2,1,20
1453,15,1,60
1454,1,1,12
1454,22,1,35
1454,18,2,28
1454,19,1,45
1455,12,1,15
1455,10,1,22
1455,18,3,28
1456,9,1,30
1457,16,1,40
1458,11,1,28
1459,6,1,18
1460,9,1,30
1460,14,1,55
1461,7,1,25
1462,9,2,30
1462,22,1,35
1462,1,1,12
1463,23,2,30
1463,15,1,60
1464,27,1,49
1464,4,1,35
1464,20,1,120
1465,14,1,55
1466,6,3,18
1466,4,1,35
1466,13,1,185
1467,2,1,20
1467,7,1,25
1468,4,1,35
1469,10,1,22
1469,2,2,20
1469,5,1,65
1470,7,1,25
1470,10,1,22
1470,5,1,65
1470,24,1,89
1471,7,1,25
1471,26,1,95
1471,1,1,12
1472,22,2,35
1472,26,2,95
1473,2,2,20
1473,1,1,12
1473,4,2,35
1473,8,1,20
1474,8,2,20
1475,3,1,15
1476,13,1,185
1476,22,1,35
1477,16,1,40
1477,14,1,55
1478,23,1,30
1478,27,1,49
1478,14,1,55
1478,19,1,45
1479,3,2,15
1480,15,3,60
1481,12,1,15
1481,6,3,18
1482,10,2,22
1482,4,1,35
1482,2,1,20
1483,3,1,15
1484,13,1,185
1485,22,1,35
1486,3,1,15
1486,8,1,20
1486,7,2,25
1487,13,3,185
1488,1,3,12
1488,7,1,25
1489,12,3,15
1489,5,3,65
1489,6,2,18
1490,1,1,12
1490,10,1,22
1491,21,1,75
1491,3,1,15
1492,1,1,12
1492,12,1,15
1492,9,1,30
1493,14,1,55
1493,3,2,15
1493,15,1,60
1494,18,1,28
1494,1,1,12
1495,7,2,25
1495,1,2,12
1495,28,1,39
1495,5,1,65
1496,9,1,30
1496,7,1,25
1497,18,1,28
1497,11,1,28
1497,7,1,25
1498,8,1,20
1499,8,1,20
1499,28,1,39
1500,21,2,75
1501,28,1,39
1502,10,1,22
1502,28,2,39
1502,3,1,15
1502,5,3,65
1502,1,2,12
1503,18,1,28
1504,27,1,49
1505,23,2,30
1505,22,1,35
1505,27,1,49
1506,18,2,28
1506,14,1,55
1507,2,1,20
1507,1,1,12
1508,3,2,15
1508,10,1,22
1508,28,1,39
1509,6,1,18
1509,8,1,20
1510,1,2,12
1511,12,3,15
1511,4,2,35
1511,8,1,20
1512,16,1,40
1512,14,2,55
1513,21,2,75
1513,12,3,15
1514,1,1,12
1514,10,1,22
1514,12,1,15
1515,20,1,120
1515,27,1,49
1515,25,1,55
1516,7,1,25
1516,3,1,15
1516,2,1,20
1517,8,2,20
1517,4,2,35
1517,6,1,18
1517,2,1,20
1517,1,1,12
1518,20,1,120
1519,3,1,15
1519,10,1,22
1519,7,1,25
1520,1,3,12
1521,3,3,15
1521,10,1,22
1522,6,1,18
1522,8,1,20
1522,10,1,22
1522,7,1,25
1522,12,1,15
1523,22,1,35
1523,4,1,35
1524,15,2,60
1524,18,1,28
1525,11,2,28
1525,12,1,15
1526,26,1,95
1526,21,2,75
1527,12,1,15
1527,24,1,89
1527,5,1,65
1527,1,1,12
1528,10,2,22
1529,13,2,185
1529,14,1,55
1529,17,2,35
1530,3,1,15
1530,28,1,39
1530,26,2,95
1530,13,2,185
1530,6,3,18
1531,23,2,30
1531,27,2,49
1531,5,1,65
1531,10,3,22
1532,16,2,40
1533,2,1,20
1533,9,1,30
1534,1,1,12
1534,3,1,15
1534,8,1,20
1535,12,1,15
1535,22,1,35
1536,18,1,28
1536,9,2,30
1536,25,2,55
1537,8,2,20
1537,1,1,12
1537,5,2,65
1538,4,1,35
1539,3,1,15
1539,16,1,40
1540,20,3,120
1540,22,1,35
1540,5,2,65
1541,10,1,22
1542,4,3,35
1542,19,1,45
1542,5,3,65
1542,10,1,22
1543,16,2,40
1543,2,3,20
1544,9,3,30
1544,4,1,35
1544,27,1,49
1545,18,1,28
1545,5,1,65
1546,12,1,15
1546,26,1,95
1546,3,1,15
1547,7,1,25
1547,6,1,18
1548,8,2,20
1548,1,1,12
1549,12,3,15
1549,14,1,55
1549,3,2,15
1549,1,1,12
1550,27,2,49
1551,11,1,28
1551,27,1,49
1552,19,1,45
1553,3,2,15
1554,8,1,20
1554,1,1,12
1554,6,2,18
1554,12,1,15
1555,11,1,28
1555,1,1,12
1556,18,2,28
1556,8,1,20
1556,28,2,39
1557,3,3,15
1558,22,1,35
1558,25,1,55
1558,28,1,39
1558,1,3,12
1558,9,1,30
1559,23,1,30
1559,24,1,89
1559,25,1,55
1559,26,1,95
1560,23,1,30
1560,9,3,30
1561,7,3,25
1561,5,2,65
1561,6,2,18
1562,2,1,20
1562,12,2,15
1562,23,1,30
1562,7,1,25
1562,3,1,15
1563,25,1,55
1563,10,1,22
1563,19,1,45
1564,19,1,45
1564,4,1,35
1565,28,1,39
1566,16,1,40
1566,21,1,75
1567,19,1,45
1567,27,1,49
1568,26,1,95
1568,28,1,39
1568,24,1,89
1569,20,1,120
1569,27,1,49
1569,21,1,75
1570,6,2,18
1570,11,1,28
1571,5,2,65
1571,8,1,20
1571,10,2,22
1571,21,1,75
1572,6,2,18
1572,12,1,15
1573,19,1,45
1573,27,1,49
1573,3,1,15
1573,26,1,95
1574,9,2,30
1575,4,1,35
1576,12,2,15
1576,18,1,28
1576,3,1,15
1577,24,3,89
1577,8,2,20
1577,22,3,35
1578,1,2,12
1578,12,1,15
1578,8,1,20
1578,10,1,22
1579,24,2,89
1579,26,1,95
1579,23,1,30
1579,3,1,15
1579,27,1,49
1580,2,1,20
1580,26,3,95
1581,12,2,15
1581,3,1,15
1581,4,1,35
1582,27,1,49
1582,23,2,30
1582,19,1,45
1582,16,1,40
1582,21,1,75
1583,20,1,120
1583,10,3,22
1584,7,1,25
1585,1,1,12
1586,7,1,25
1586,3,1,15
1586,5,1,65
1587,26,1,95
1587,14,1,55
1588,1,2,12
1588,6,3,18
1589,8,2,20
1589,16,2,40
1590,3,1,15
1590,12,1,15
1591,3,1,15
1591,7,1,25
1591,11,1,28
1592,16,1,40
1593,27,1,49
1593,23,1,30
1593,19,1,45
1594,6,1,18
1594,23,1,30
1595,7,1,25
1595,1,1,12
1595,26,2,95
1596,28,1,39
1596,21,1,75
1596,19,2,45
1597,3,2,15
1597,21,1,75
1598,25,2,55
1599,10,2,22
1600,22,1,35
1600,11,1,28
1601,18,1,28
1601,14,2,55
1601,16,1,40
1601,15,1,60
1601,13,1,185
1602,18,1,28
1602,16,3,40
1602,11,2,28
1602,15,2,60
1603,22,3,35
1604,25,2,55
1604,19,1,45
1604,20,1,120
1604,21,1,75
1605,27,1,49
1606,3,1,15
1607,26,1,95
1607,22,1,35
1608,22,2,35
1608,18,1,28
1609,18,1,28
1609,7,1,25
1610,15,1,60
1611,5,1,65
1611,18,1,28
1611,9,1,30
1612,6,1,18
1613,7,1,25
1613,1,1,12
1614,18,1,28
1614,14,1,55
1614,28,3,39
1614,13,1,185
1614,25,1,55
1615,22,1,35
1615,4,1,35
1616,16,2,40
1616,12,2,15
1616,15,1,60
1617,23,1,30
1618,17,1,35
1619,14,1,55
1620,4,2,35
1620,12,1,15
1621,28,3,39
1622,13,1,185
1622,14,1,55
1622,10,1,22
1622,17,1,35
1622,4,2,35
1623,12,2,15
1623,5,1,65
1623,1,3,12
1623,16,3,40
1623,11,1,28
1624,25,1,55
1625,17,1,35
1625,14,1,55
1625,19,3,45
1625,7,1,25
1626,9,1,30
1626,2,1,20
1626,1,1,12
1627,3,1,15
1627,12,2,15
1628,14,1,55
1628,16,2,40
1629,13,2,185
1629,16,1,40
1630,28,1,39
1630,10,1,22
1631,7,1,25
1632,20,2,120
1632,9,1,30
1633,24,1,89
1633,3,1,15
1633,22,1,35
1633,9,1,30
1633,1,2,12
1634,16,1,40
1635,18,2,28
1635,17,3,35
1635,16,1,40
1635,15,1,60
1636,2,1,20
1636,8,3,20
1637,16,2,40
1637,17,1,35
1637,12,3,15
1637,13,1,185
1638,26,2,95
1638,20,1,120
1639,8,1,20
1640,19,1,45
1640,2,1,20
1640,12,1,15
1641,2,1,20
1641,11,2,28
1642,16,1,40
1642,13,1,185
1643,7,1,25
1643,6,2,18
1643,5,2,65
1643,19,1,45
1644,8,2,20
1644,1,3,12
1645,12,3,15
1645,3,1,15
1645,2,1,20
1645,22,1,35
1646,21,1,75
1647,3,1,15
1647,21,1,75
1648,16,1,40
1648,18,2,28
1648,17,1,35
1649,21,1,75
1650,17,1,35
1650,14,1,55
1651,7,3,25
1652,23,2,30
1652,6,1,18
1652,17,1,35
1652,1,1,12
1653,22,1,35
1653,28,3,39
1654,4,2,35
1655,26,1,95
1655,22,1,35
1655,23,1,30
1656,20,3,120
1656,27,1,49
1657,12,1,15
1658,20,1,120
1658,24,2,89
1659,18,1,28
1660,17,1,35
1660,14,2,55
1661,4,2,35
1661,11,1,28
1661,17,1,35
1661,28,2,39
1661,16,2,40
1662,24,1,89
1663,2,1,20
1664,2,1,20
1664,16,1,40
1664,8,1,20
1665,8,1,20
1666,17,1,35
1666,13,1,185
1666,10,1,22
1667,7,1,25
1667,4,1,35
1667,2,1,20
1667,3,1,15
1667,25,2,55
1668,17,1,35
1668,19,1,45
1668,16,3,40
1669,13,1,185
1670,28,2,39
1670,20,2,120
1671,28,2,39
1671,22,1,35
1672,13,1,185
1672,19,1,45
1672,14,2,55
1672,17,1,35
1672,16,1,40
1673,1,2,12
1673,5,1,65
1674,26,1,95
1674,14,1,55
1674,19,1,45
1674,20,1,120
1675,24,2,89
1675,17,1,35
1676,5,1,65
1676,7,1,25
1676,11,3,28
1676,8,1,20
1677,7,1,25
1677,21,1,75
1677,3,3,15
1678,2,2,20
1678,11,2,28
1678,12,1,15
1679,8,2,20
1680,17,2,35
1681,2,2,20
1682,7,2,25
1683,16,3,40
1684,11,1,28
1684,1,1,12
1684,21,1,75
1685,14,1,55
1685,4,2,35
1686,14,1,55
1686,17,1,35
1687,21,1,75
1687,24,2,89
1687,10,1,22
1688,15,1,60
1689,24,2,89
1690,16,1,40
1690,23,3,30
1690,13,2,185
1690,12,1,15
1691,11,1,28
1692,11,1,28
1692,4,2,35
1692,3,1,15
1692,5,1,65
1692,2,1,20
1693,12,2,15
1694,3,2,15
1694,4,2,35
1694,10,1,22
1695,10,3,22
1696,27,1,49
1696,20,2,120
1697,4,1,35
1698,22,2,35
1698,24,1,89
1698,27,1,49
1699,3,1,15
1700,26,1,95
1700,9,1,30
1700,19,3,45
1700,22,1,35
1700,27,2,49
1701,22,1,35
1702,24,2,89
1703,22,1,35
1703,27,1,49
1703,24,3,89
1703,26,1,95
1704,2,1,20
1704,22,1,35
1704,8,1,20
1704,12,2,15
1704,10,1,22
1705,27,2,49
1706,27,2,49
1706,12,2,15
1706,21,1,75
1707,2,1,20
1707,7,1,25
1707,10,1,22
1708,28,2,39
1709,13,2,185
1709,6,1,18
1710,7,1,25
1710,1,1,12
1711,28,2,39
1711,25,1,55
1711,12,2,15
1711,7,1,25
1711,23,1,30
1712,11,1,28
1712,2,1,20
1713,19,3,45
1713,24,2,89
1714,17,1,35
1714,25,2,55
1714,13,3,185
1715,1,2,12
1715,9,1,30
1715,27,2,49
1716,11,1,28
1716,8,1,20
1717,11,1,28
1718,1,1,12
1718,11,1,28
1719,23,1,30
1719,28,1,39
1719,26,2,95
1720,3,3,15
1720,7,1,25
1720,9,1,30
1720,11,1,28
1721,6,1,18
1722,4,1,35
1722,9,1,30
1722,26,1,95
1723,10,1,22
1724,1,1,12
1725,14,3,55
1725,16,1,40
1725,15,1,60
1725,25,1,55
1726,5,2,65
1727,28,2,39
1727,1,2,12
1727,21,1,75
1728,8,1,20
1729,8,1,20
1729,3,2,15
1729,2,1,20
1729,5,1,65
1729,19,1,45
1730,22,1,35
1731,23,1,30
1731,25,1,55
1731,27,2,49
1731,9,1,30
1732,22,2,35
1732,1,1,12
1733,8,1,20
1733,15,1,60
1733,14,2,55
1733,3,2,15
1734,6,2,18
1734,11,1,28
1735,11,2,28
1735,1,1,12
1735,6,1,18
1736,22,2,35
1737,1,1,12
1737,11,1,28
1737,10,1,22
1738,3,1,15
1738,12,1,15
1739,3,1,15
1740,14,1,55
1740,25,1,55
1741,18,1,28
1742,20,1,120
1742,26,2,95
1742,28,1,39
1743,4,1,35
1743,12,2,15
1743,9,2,30
1744,3,3,15
1744,12,1,15
1744,7,3,25
1744,9,1,30
1744,11,1,28
1745,17,2,35
1745,26,2,95
1745,20,1,120
1745,18,2,28
1745,12,2,15
1746,18,1,28
1746,15,1,60
1746,17,1,35
1746,11,3,28
1746,16,1,40
1747,26,1,95
1747,21,1,75
1748,21,1,75
1749,2,1,20
1749,23,3,30
1749,3,1,15
1749,12,3,15
1749,11,1,28
1750,13,1,185
1750,17,1,35
1750,14,1,55
1750,18,2,28
1750,9,3,30
1751,10,1,22
1751,24,1,89
1751,2,1,20
1751,1,2,12
1751,22,2,35
1752,27,1,49
1753,21,1,75
1753,14,1,55
1754,7,1,25
1755,3,1,15
1755,9,1,30
1756,18,2,28
1757,13,1,185
1757,18,2,28
1757,16,1,40
1757,27,1,49
1757,14,1,55
1758,8,1,20
1759,10,1,22
1759,18,2,28
1759,5,2,65
1760,27,1,49
1760,8,1,20
1760,23,3,30
1761,19,2,45
1761,9,1,30
1762,4,1,35
1763,1,1,12
1763,12,2,15
1763,27,1,49
1764,22,1,35
1765,11,1,28
1765,6,2,18
1766,21,1,75
1767,3,2,15
1768,7,1,25
1768,4,1,35
1768,3,2,15
1769,22,1,35
1770,11,1,28
1770,6,2,18
1770,1,1,12
1771,4,2,35
1771,2,1,20
1772,8,1,20
1772,5,2,65
1773,12,1,15
1773,2,3,20
1773,25,2,55
1773,1,3,12
1774,10,1,22
1774,5,1,65
1774,6,1,18
1775,5,1,65
1775,8,2,20
1776,9,3,30
1776,3,1,15
1776,1,1,12
1777,26,1,95
1778,2,1,20
1778,9,1,30
1778,6,1,18
1779,21,1,75
1779,26,1,95
1779,17,1,35
1780,8,1,20
1780,13,2,185
1781,15,1,60
1781,12,1,15
1781,14,2,55
1782,25,1,55
1782,19,1,45
1782,22,2,35
1783,23,1,30
1783,5,1,65
1783,24,1,89
1784,12,2,15
1784,21,2,75
1785,1,1,12
1786,23,2,30
1786,13,1,185
1787,19,1,45
1787,12,1,15
1787,16,1,40
1787,22,1,35
1787,6,1,18
1788,19,1,45
1789,6,1,18
1789,10,2,22
1789,21,3,75
1790,25,3,55
1791,1,1,12
1791,12,2,15
1792,18,1,28
1793,27,1,49
1793,17,1,35
1793,19,1,45
1793,5,2,65
1794,23,1,30
1795,9,1,30
1795,1,1,12
1796,26,1,95
1796,21,3,75
1797,1,1,12
1797,12,1,15
1797,3,1,15
1797,15,1,60
1798,19,2,45
1799,14,3,55
1799,13,1,185
1800,25,3,55
1800,23,1,30
1801,21,1,75
1801,25,1,55
1802,10,1,22
1802,4,2,35
1802,3,1,15
1803,16,2,40
1803,14,1,55
1803,17,1,35
1804,4,1,35
1805,8,2,20
1806,1,1,12
1806,10,1,22
1806,8,1,20
1807,26,2,95
1807,2,1,20
1808,1,1,12
1808,2,1,20
1808,9,1,30
1809,6,1,18
1809,11,1,28
1809,20,1,120
1810,5,2,65
1810,12,1,15
1811,14,1,55
1811,8,1,20
1811,18,1,28
1812,25,3,55
1813,6,1,18
1813,12,1,15
1814,20,2,120
1814,27,1,49
1815,18,1,28
1815,13,1,185
1816,16,3,40
1816,18,1,28
1817,12,1,15
1818,12,2,15
1818,4,1,35
1818,9,1,30
1818,3,1,15
1819,8,1,20
1819,3,1,15
1820,19,1,45
1821,19,1,45
1822,13,1,185
1822,4,1,35
1822,17,2,35
1822,28,3,39
1823,6,1,18
1823,8,2,20
1823,9,1,30
1823,7,1,25
1823,11,2,28
1824,3,1,15
1824,6,1,18
1824,8,1,20
1825,15,2,60
1825,18,1,28
1826,1,1,12
1826,28,2,39
1826,18,3,28
1826,14,1,55
1827,17,1,35
1828,22,2,35
1829,22,1,35
1830,4,2,35
1830,20,2,120
1831,28,1,39
1832,3,1,15
1833,10,1,22
1834,25,2,55
1835,2,2,20
1836,14,2,55
1836,16,3,40
1836,15,1,60
1837,2,3,20
1838,28,1,39
1838,2,1,20
1838,26,1,95
1839,24,1,89
1839,23,1,30
1840,23,1,30
1840,27,1,49
1840,28,1,39
1840,25,1,55
1840,22,1,35
1841,22,1,35
1841,24,3,89
1842,1,1,12
1842,22,1,35
1843,26,1,95
1843,3,1,15
1843,20,3,120
1844,2,3,20
1845,12,1,15
1845,2,1,20
1846,18,2,28
1846,25,1,55
1846,13,1,185
1847,15,1,60
1847,25,1,55
1848,27,1,49
1848,6,1,18
1848,4,1,35
1848,23,1,30
1849,24,1,89
1850,20,2,120
1850,26,1,95
1850,28,1,39
1850,25,1,55
1851,8,1,20
1851,1,2,12
1852,10,1,22
1853,20,2,120
1853,25,1,55
1853,27,1,49
1853,24,1,89
1854,3,1,15
1854,1,2,12
1855,3,3,15
1855,12,1,15
1856,8,1,20
1856,16,1,40
1857,17,1,35
1857,16,1,40
1857,18,1,28
1857,14,1,55
1858,5,1,65
1858,6,2,18
1859,23,1,30
1859,28,1,39
1860,27,1,49
1861,12,1,15
1861,3,1,15
1861,1,1,12
1862,3,2,15
1862,14,2,55
1862,10,1,22
1862,12,1,15
1863,8,1,20
1863,10,3,22
1864,20,1,120
1864,19,1,45
1865,26,2,95
1866,1,1,12
1867,6,1,18
1868,12,1,15
1869,4,1,35
1870,2,1,20
1870,11,1,28
1871,1,3,12
1872,5,1,65
1872,12,1,15
1873,6,1,18
1874,26,1,95
1874,4,2,35
1874,23,2,30
1875,13,2,185
1875,18,3,28
1876,14,2,55
1877,25,1,55
1877,23,2,30
1878,12,2,15
1878,25,2,55
1878,26,1,95
1879,14,3,55
1880,5,3,65
1880,22,1,35
1880,8,1,20
1880,2,2,20
1880,14,2,55
1881,19,1,45
1881,27,3,49
1882,17,1,35
1882,16,1,40
1883,10,2,22
1883,17,1,35
1883,7,1,25
1883,4,1,35
1883,28,3,39
1884,4,1,35
1884,15,1,60
1885,15,1,60
1885,4,1,35
1885,17,1,35
1886,3,2,15
1887,12,2,15
1888,28,1,39
1888,21,1,75
1889,15,1,60
1889,17,1,35
1890,10,2,22
1890,3,2,15
1891,11,1,28
1892,8,1,20
1892,3,2,15
1892,2,1,20
1892,6,1,18
1892,10,2,22
1893,4,1,35
1893,28,1,39
1894,7,2,25
1894,2,1,20
1895,12,2,15
1896,15,1,60
1896,17,1,35
1896,16,1,40
1896,12,2,15
1897,8,3,20
1898,27,2,49
1899,5,1,65
1900,1,2,12
1900,10,1,22
1900,9,1,30
1901,1,1,12
1901,6,3,18
1901,11,1,28
1901,8,1,20
1902,7,2,25
1902,3,1,15
1903,27,1,49
1904,8,1,20
1905,3,1,15
1905,21,3,75
1905,12,1,15
1905,7,1,25
1906,8,2,20
1907,21,1,75
1908,4,1,35
1908,23,1,30
1909,3,1,15
1910,18,2,28
1911,6,1,18
1912,24,3,89
1913,21,1,75
1914,10,2,22
1914,4,1,35
1915,12,1,15
1916,1,1,12
1916,14,1,55
1917,11,1,28
1918,5,2,65
1918,8,2,20
1919,23,2,30
1920,18,1,28
1920,11,2,28
1921,6,1,18
1922,13,1,185
1923,5,2,65
1924,14,1,55
1924,15,1,60
1924,4,1,35
1924,17,1,35
1925,23,1,30
1925,25,2,55
1926,12,2,15
1927,4,2,35
1927,9,3,30
1927,10,1,22
1928,28,2,39
1928,23,1,30
1928,21,1,75
1928,20,1,120
1928,6,1,18
1929,15,1,60
1930,25,2,55
1931,7,1,25
1931,4,1,35
1931,5,1,65
1932,16,1,40
1932,15,1,60
1932,18,1,28
1932,17,2,35
1933,19,2,45
1933,25,2,55
1934,13,1,185
1935,2,1,20
1935,8,1,20
1936,22,1,35
1936,21,2,75
1936,26,1,95
1936,12,1,15
1936,27,1,49
1937,3,2,15
1937,8,1,20
1937,13,2,185
1937,7,1,25
1938,24,1,89
1938,14,1,55
1938,22,1,35
1939,5,1,65
1939,1,1,12
1939,4,1,35
1940,23,1,30
1940,7,1,25
1941,1,2,12
1941,10,2,22
1941,22,1,35
1942,7,1,25
1942,5,1,65
1942,2,1,20
1942,22,2,35
1943,12,1,15
1943,15,2,60
1943,2,1,20
1944,28,2,39
1944,10,1,22
1944,23,1,30
1944,19,1,45
1944,22,1,35
1945,7,1,25
1946,3,1,15
1947,11,1,28
1947,14,2,55
1948,26,1,95
1949,6,1,18
1949,11,1,28
1950,11,3,28
1950,17,3,35
1950,3,1,15
1950,26,1,95
1950,1,1,12
1951,1,1,12
1951,9,1,30
1951,12,1,15
1951,3,1,15
1951,20,2,120
1952,15,1,60
1952,16,2,40
1953,16,1,40
1954,27,2,49
1954,22,2,35
1955,3,3,15
1955,9,3,30
1955,1,2,12
1955,23,2,30
1956,21,1,75
1956,1,1,12
1956,25,1,55
1956,12,1,15
1957,6,1,18
1957,9,1,30
1957,12,3,15
1957,2,1,20
1957,18,2,28
1958,4,2,35
1958,7,2,25
1958,8,1,20
1958,10,2,22
1958,3,1,15
1959,20,1,120
1960,23,1,30
1960,2,1,20
1960,27,1,49
1961,11,1,28
1961,20,2,120
1962,15,1,60
1962,14,1,55
1962,17,2,35
1962,13,1,185
1963,3,1,15
1963,1,1,12
1964,5,1,65
1964,7,3,25
1964,11,1,28
1965,21,1,75
1965,28,1,39
1966,27,1,49
1967,16,1,40
1967,13,1,185
1968,1,1,12
1968,10,1,22
1968,11,1,28
1968,8,1,20
1968,7,2,25
1969,24,2,89
1970,3,1,15
1970,10,3,22
1971,1,1,12
1971,8,2,20
1971,21,3,75
1972,8,1,20
1972,22,1,35
1973,4,1,35
1974,26,1,95
1975,22,3,35
1975,1,1,12
1976,9,3,30
1976,3,1,15
1976,1,3,12
1976,5,1,65
1977,10,1,22
1977,7,1,25
1978,10,1,22
1978,28,1,39
1979,25,3,55
1979,6,1,18
1979,19,1,45
1979,11,1,28
1979,28,2,39
1980,1,2,12
1980,11,3,28
1981,5,1,65
1981,20,3,120
1981,8,1,20
1981,9,1,30
1981,14,1,55
1982,7,1,25
1982,4,1,35
1983,12,1,15
1983,3,1,15
1983,6,1,18
1984,20,1,120
1984,11,1,28
1984,16,2,40
1985,1,1,12
1985,24,2,89
1985,11,1,28
1986,22,1,35
1986,12,1,15
1986,6,2,18
1986,24,1,89
1986,27,1,49
1987,6,3,18
1987,21,1,75
1988,6,2,18
1989,8,1,20
1989,3,1,15
1990,6,1,18
1990,19,1,45
1990,11,1,28
1991,19,1,45
1991,18,1,28
1991,2,1,20
1991,26,2,95
1992,25,1,55
1993,2,1,20
1993,8,1,20
1994,5,1,65
1994,12,1,15
1994,11,1,28
1995,27,3,49
1995,8,1,20
1995,18,2,28
1996,1,1,12
1996,25,1,55
1997,1,1,12
1998,14,1,55
1999,19,2,45
2000,3,1,15
2000,26,1,95
2000,9,1,30
2000,11,2,28
2000,10,1,22
2001,26,1,95
2001,8,1,20
2001,28,3,39
2001,19,2,45
2002,1,1,12
2002,9,2,30
2002,10,1,22
2002,18,1,28
2003,10,1,22
2003,3,3,15
2004,3,1,15
2004,12,2,15
2004,11,2,28
2005,18,1,28
2005,14,3,55
2006,26,1,95
2006,7,3,25
2007,8,1,20
2008,19,2,45
2009,27,1,49
2009,20,2,120
2010,4,1,35
2010,11,2,28
2010,9,1,30
2011,18,1,28
2012,2,2,20
2012,8,1,20
2013,15,1,60
2013,18,1,28
2014,15,1,60
2014,13,1,185
2015,2,1,20
2015,7,2,25
2016,20,1,120
2017,1,2,12
2018,27,2,49
2018,23,1,30
2018,19,1,45
2019,4,3,35
2020,14,3,55
2020,16,1,40
2021,22,2,35
2021,27,2,49
2021,24,2,89
2021,18,2,28
2021,1,1,12
2022,24,1,89
2022,16,3,40
2023,4,1,35
2023,9,1,30
2024,20,1,120
2024,28,1,39
2025,10,1,22
2026,21,1,75
2026,28,1,39
2027,17,1,35
2027,15,2,60
2027,12,1,15
2028,3,1,15
2028,6,1,18
2029,21,1,75
2029,28,1,39
2030,5,1,65
2030,6,2,18
2030,8,1,20
2030,3,1,15
2031,18,1,28
2031,15,2,60
2031,6,2,18
2031,26,1,95
2032,23,3,30
2032,22,1,35
2032,24,1,89
2033,17,1,35
2033,25,1,55
2033,18,2,28
2033,16,1,40
2033,23,1,30
2034,20,1,120
2034,22,1,35
2034,7,1,25
2034,24,1,89
2035,8,1,20
2035,2,1,20
2035,4,3,35
2035,10,1,22
2036,4,1,35
2036,1,1,12
2037,9,1,30
2037,5,1,65
2037,1,1,12
2037,2,1,20
2038,17,1,35
2039,17,1,35
2040,28,2,39
2040,20,1,120
2041,23,1,30
2041,17,1,35
2042,20,1,120
2043,11,1,28
2044,11,2,28
2044,1,3,12
2044,6,1,18
2044,4,1,35
2044,25,3,55
2045,9,1,30
2045,6,1,18
2045,3,2,15
2046,12,1,15
2046,28,1,39
2046,5,1,65
2047,22,1,35
2048,3,1,15
2048,9,1,30
2048,12,3,15
2049,18,1,28
2049,10,1,22
2050,19,2,45
2050,24,1,89
2051,21,1,75
2052,24,2,89
2052,3,1,15
2053,17,1,35
2054,11,1,28
2055,3,1,15
2055,9,1,30
2056,3,1,15
2056,10,1,22
